date,time,cpu,memory,read,write
2012/2/9,7:13:00,4,54,0,0
2012/2/9,7:23:00,0,47,0,0
2012/2/9,7:33:00,0,20,47,0
2012/2/9,7:43:00,0,42,0,0
2012/2/9,7:53:00,0,42,0,0
2012/2/9,8:03:00,0,39,0,0
2012/2/9,8:13:00,0,36,0,0
2012/2/9,8:23:00,0,35,0,0
2012/2/9,8:33:00,0,35,0,0
2012/2/9,8:43:00,0,34,0,0
2012/2/9,8:53:00,0,32,0,0
2012/2/9,9:03:00,0,32,0,0
2012/2/9,9:13:00,0,31,0,0
2012/2/9,9:23:00,0,31,0,0
2012/2/9,9:33:00,0,31,0,0
2012/2/9,9:43:00,0,31,0,0
2012/2/9,9:53:00,0,31,0,0
2012/2/9,10:03:00,0,30,0,0
2012/2/9,10:13:00,0,30,0,0
2012/2/9,10:23:00,0,29,0,0
2012/2/9,10:33:00,0,29,0,0
2012/2/9,10:43:00,0,28,0,0
2012/2/9,10:53:00,0,28,0,0
2012/2/9,11:03:00,0,28,0,0
2012/2/9,11:13:00,0,28,0,0
2012/2/9,11:24:00,4,28,0,0
2012/2/9,11:34:00,0,28,0,0
2012/2/9,11:44:00,0,28,0,0
2012/2/9,11:54:00,2,28,0,0
2012/2/9,12:04:00,0,28,0,0
2012/2/9,12:14:00,0,28,0,0
2012/2/9,12:24:00,0,27,0,0
2012/2/9,12:34:00,0,24,0,0
2012/2/9,12:44:00,4,26,0,0
2012/2/9,12:54:00,0,26,0,0
2012/2/9,13:04:00,2,26,0,0
2012/2/9,13:14:00,0,26,0,0
2012/2/9,13:24:00,0,26,0,0
2012/2/9,13:34:00,0,26,0,0
2012/2/9,13:44:00,0,25,0,0
2012/2/9,13:54:00,0,25,0,0
2012/2/9,14:04:00,0,26,0,0
2012/2/9,14:14:00,0,25,0,0
2012/2/9,14:24:00,0,26,0,0
2012/2/9,14:34:00,2,25,0,0
2012/2/9,14:44:00,0,25,0,0
2012/2/9,14:54:00,0,25,0,0
2012/2/9,15:04:00,0,25,0,0
2012/2/9,15:14:00,0,24,0,0
2012/2/9,15:24:00,0,24,0,0
2012/2/9,15:34:00,0,24,0,0
2012/2/9,15:44:00,2,24,0,0
2012/2/9,15:54:00,0,24,0,0
2012/2/9,16:04:00,0,24,0,0
2012/2/9,16:15:00,4,24,0,0
2012/2/9,16:25:00,0,24,0,0
2012/2/9,16:35:00,0,24,0,0
2012/2/9,16:45:00,0,24,0,0
2012/2/9,16:55:00,0,21,0,0
2012/2/9,17:05:00,2,21,0,0
2012/2/9,17:15:00,0,21,0,0
2012/2/9,17:25:00,0,21,0,0
2012/2/9,17:35:00,0,21,0,0
2012/2/9,17:45:00,0,21,0,0
2012/2/9,17:55:00,0,21,0,0
2012/2/9,18:05:00,0,21,0,0
2012/2/9,18:15:00,0,21,0,0
2012/2/9,18:25:00,0,21,0,0
2012/2/9,18:35:00,0,21,0,0
2012/2/9,18:45:00,4,21,0,0
2012/2/9,18:55:00,0,21,0,0
2012/2/9,19:05:00,0,20,0,0
2012/2/9,19:15:00,0,20,0,0
2012/2/9,19:25:00,0,20,0,0
2012/2/9,19:35:00,0,20,0,0
2012/2/9,19:45:00,0,20,0,0
2012/2/9,19:55:00,0,21,0,0
2012/2/9,20:05:00,0,21,0,0
2012/2/9,20:15:00,0,23,0,0
2012/2/9,20:25:00,0,22,0,0
2012/2/9,20:35:00,0,22,0,0
2012/2/9,20:45:00,0,22,0,0
2012/2/9,20:55:00,0,22,0,0
2012/2/9,21:06:00,4,21,0,0
2012/2/9,21:16:00,0,21,0,0
2012/2/9,21:26:00,0,24,0,0
2012/2/9,21:36:00,0,24,0,0
2012/2/9,21:46:00,0,22,0,0
2012/2/9,21:56:00,0,22,0,0
2012/2/9,22:06:00,0,22,0,0
2012/2/9,22:16:00,0,22,0,0
2012/2/9,22:26:00,0,22,0,0
2012/2/9,22:36:00,0,22,0,0
2012/2/9,22:46:00,0,22,0,0
2012/2/9,22:56:00,0,22,0,0
2012/2/9,23:06:00,0,24,0,0
2012/2/9,23:16:00,0,24,0,0
2012/2/9,23:26:00,0,24,0,0
2012/2/9,23:36:00,0,24,0,0
2012/2/9,23:46:00,0,23,0,0
2012/2/9,23:56:00,0,23,0,0
2012/2/10,0:06:00,0,22,0,0
2012/2/10,0:16:00,0,22,0,0
2012/2/10,0:26:00,0,22,0,0
2012/2/10,0:36:00,0,24,0,0
2012/2/10,0:46:00,4,21,0,0
2012/2/10,0:56:00,0,24,0,0
2012/2/10,1:06:00,2,1,0,0
2012/2/10,1:16:00,0,58,0,0
2012/2/10,1:27:00,0,58,0,0
2012/2/10,1:37:00,0,57,0,0
2012/2/10,1:47:00,0,57,0,0
2012/2/10,1:57:00,0,57,0,0
2012/2/10,2:07:00,0,56,0,0
2012/2/10,2:17:00,0,56,0,0
2012/2/10,2:27:00,0,56,0,0
2012/2/10,2:37:00,0,56,0,0
2012/2/10,2:47:00,0,56,0,0
2012/2/10,2:57:00,0,55,0,0
2012/2/10,3:07:00,0,55,0,0
2012/2/10,3:17:00,0,55,0,0
2012/2/10,3:27:00,0,55,0,0
2012/2/10,3:37:00,2,55,0,0
2012/2/10,3:47:00,0,55,0,0
2012/2/10,3:57:00,0,55,0,0
2012/2/10,4:07:00,0,57,0,0
2012/2/10,4:17:00,0,57,0,0
2012/2/10,4:27:00,0,57,0,0
2012/2/10,4:37:00,0,57,0,0
2012/2/10,4:47:00,0,56,0,0
2012/2/10,4:57:00,0,56,0,0
2012/2/10,5:07:00,0,56,0,0
2012/2/10,5:17:00,0,56,0,0
2012/2/10,5:27:00,0,56,0,0
2012/2/10,5:37:00,0,56,0,0
2012/2/10,5:47:00,0,56,0,0
2012/2/10,5:57:00,0,56,0,0
2012/2/10,6:07:00,0,56,0,0
2012/2/10,6:18:00,4,56,0,0
2012/2/10,6:28:00,0,56,0,0
2012/2/10,6:38:00,0,56,0,0
2012/2/10,6:48:00,0,55,0,0
2012/2/10,6:58:00,0,55,0,0
2012/2/10,7:08:00,0,55,0,0
2012/2/10,7:18:00,0,55,0,0
2012/2/10,7:28:00,0,55,0,0
2012/2/10,7:38:00,0,13,12,100
2012/2/10,7:48:00,0,44,0,0
2012/2/10,7:59:00,0,44,0,0
2012/2/10,8:09:00,0,43,0,0
2012/2/10,8:19:00,0,43,0,0
2012/2/10,8:29:00,0,43,0,0
2012/2/10,8:39:00,0,39,0,0
2012/2/10,8:49:00,0,38,0,0
2012/2/10,8:59:00,0,36,0,0
2012/2/10,9:09:00,0,36,0,0
2012/2/10,9:19:00,0,36,0,0
2012/2/10,9:29:00,0,36,0,0
2012/2/10,9:39:00,0,35,0,0
2012/2/10,9:49:00,0,34,0,0
2012/2/10,9:59:00,0,34,0,0
2012/2/10,10:09:00,0,34,0,0
2012/2/10,10:19:00,0,34,0,0
2012/2/10,10:29:00,0,34,0,0
2012/2/10,10:39:00,0,33,0,0
2012/2/10,10:49:00,0,33,0,0
2012/2/10,10:59:00,0,32,0,0
2012/2/10,11:09:00,0,32,0,0
2012/2/10,11:19:00,0,32,0,0
2012/2/10,11:29:00,0,32,0,0
2012/2/10,11:39:00,0,32,0,0
2012/2/10,11:49:00,0,32,0,0
2012/2/10,11:59:00,0,32,0,0
2012/2/10,12:09:00,0,35,0,0
2012/2/10,12:19:00,0,35,0,0
2012/2/10,12:29:00,0,33,0,0
2012/2/10,12:39:00,0,29,0,0
2012/2/10,12:50:00,0,32,0,0
2012/2/10,13:00:00,0,31,0,0
2012/2/10,13:10:00,0,31,0,0
2012/2/10,13:20:00,0,31,0,0
2012/2/10,13:30:00,0,33,0,0
2012/2/10,13:40:00,0,33,0,0
2012/2/10,13:50:00,0,33,0,0
2012/2/10,14:00:00,0,30,0,0
2012/2/10,14:10:00,0,30,0,0
2012/2/10,14:20:00,0,30,0,0
